speaker_id,n_seg,hours,n_words,n_chars,wer_A,cer_A,wer_B,cer_B,gain_abs,gain_rel
2411,289,7.947966666666667,55159,287166,0.22315487953008575,0.10563228237326146,0.10252180061277398,0.05707151960886735,0.12063307891731177,0.5405800633682671
2462,10,0.778036111111111,4105,22128,0.13373934226552983,0.05504338394793926,0.059926918392204626,0.03149855386840202,0.0738124238733252,0.5519125683060109
3261,147,7.248986111111112,40559,222248,0.20284030671367637,0.08663295057773299,0.08296555635000863,0.04373042727043663,0.11987475036366774,0.5909809164944694
3263,2,0.21418333333333334,1163,6451,1.2699914015477214,1.0505348008060766,0.09630266552020636,0.052860021702061694,1.173688736027515,0.9241706161137441
4295,181,9.843586111111112,55863,301913,0.16406208044680737,0.07731035099515424,0.09664715464618799,0.053412738106673116,0.06741492580061938,0.410911074740862
4297,206,7.755091666666667,46296,250592,0.24479436668394677,0.12278125399055037,0.10119664765854501,0.056789522410930916,0.14359771902540175,0.5866054883967176
4298,13,0.563011111111111,2628,13969,0.2222222222222222,0.11962202018755816,0.17009132420091325,0.0993628749373613,0.05213089802130896,0.23458904109589035
4355,479,13.686488888888888,89727,470432,0.17653549098933433,0.0952103598394667,0.09468721789427931,0.060984371811441396,0.08184827309505502,0.46363636363636374
4376,62,1.8006194444444446,9938,50896,0.1746830348158583,0.09297390757623389,0.09800764741396659,0.06501493241119145,0.07667538740189173,0.43894009216589863
4395,111,5.516725,31055,169327,0.1935598132345838,0.09820052324791675,0.09051682498792465,0.05148027189993327,0.10304298824665914,0.5323573448677424
4397,547,19.0606,141325,747752,0.20546258623739608,0.09442970396602082,0.09914735538652043,0.05231814826306048,0.10631523085087564,0.5174432620449771
4400,151,5.529722222222222,39004,202945,0.20479950774279562,0.10699943334400946,0.10865552251051175,0.0692699992608835,0.09614398523228387,0.46945418127190786
4401,75,3.128883333333334,20405,106592,0.2274442538593482,0.10816946862803963,0.11859838274932614,0.06694686280396277,0.10884587111002204,0.47856065503124323
4405,277,15.857327777777778,98978,527261,0.1554890985875649,0.08217372420869361,0.0680353209804199,0.04190903556303235,0.08745377760714501,0.5624431448992853
4407,125,6.3306805555555545,40472,218217,0.2150869737102194,0.10052837313316561,0.10916188970152205,0.06242868337480581,0.10592508400869735,0.4924755887421022
4408,42,1.4629805555555557,6775,36679,0.27276752767527673,0.12524877995583303,0.14154981549815498,0.07982769432100112,0.13121771217712175,0.481060606060606
4409,62,1.8059527777777782,11367,61176,0.3493445940001759,0.20289002223094024,0.16152019002375298,0.09626324048646528,0.18782440397642294,0.5376479476202467
4411,34,1.3533444444444445,8731,48215,0.24705073874699346,0.10656434719485637,0.10834955904249227,0.05089702374779633,0.1387011797045012,0.5614279091330552
4412,111,3.6681111111111107,22912,122391,0.23070879888268156,0.12410226242125647,0.11592178770949721,0.06399980390715003,0.11478701117318435,0.49754067347710934
4413,386,14.062791666666667,91137,487853,0.25174188309907064,0.1267922919404001,0.11856874814839198,0.06743834720704803,0.13317313495067867,0.5290066687006931
4416,1634,65.84885277777778,416055,2264438,0.13313143694944177,0.06431397106036907,0.061321219550299844,0.037205257993374076,0.07181021739914192,0.539393392309081
4417,173,5.890350000000001,44173,229677,0.18755801054943064,0.09181589797846541,0.0954202793561678,0.051354728597116824,0.09213773119326284,0.49124924562462274
4418,34,1.015475,6873,37579,0.1948203113633057,0.08430240293781101,0.08322421067947039,0.04172543175709838,0.1115961006838353,0.5728155339805825
4419,236,9.007377777777778,60518,322827,0.2480914769159589,0.12832879529903013,0.13432367229584585,0.07680274574307601,0.11376780462011304,0.45857199946716404
4635,14,0.7152166666666667,5240,27850,0.2833969465648855,0.12459605026929982,0.1200381679389313,0.06215439856373429,0.16335877862595422,0.5764309764309765
6076,173,4.761502777777777,31630,169955,0.21014859310780903,0.10571621899914684,0.08931394245969017,0.05642081727516107,0.12083465064811887,0.574996238904769
6235,115,3.3678861111111114,18320,96517,0.2538755458515284,0.12978024596703172,0.1271288209606987,0.07469150512344976,0.1267467248908297,0.4992474736615782
7736,112,4.013169444444444,28666,153722,0.1715621293518454,0.08626611675622227,0.08986255494313822,0.052894185607785485,0.08169957440870718,0.4762098413989426
9315,306,11.267519444444444,71652,374466,0.273223357338246,0.13857866935849983,0.14602523307095405,0.0869398022784445,0.12719812426729193,0.46554630433672173
9615,343,9.901566666666666,71715,375604,0.18799414348462665,0.10251222031714252,0.09918427107299728,0.061090936198762526,0.08880987241162937,0.4724076546506453
10555,29,1.1503999999999999,6749,36042,0.517558156763965,0.38971200266355915,0.08238257519632539,0.03831640863437101,0.4351755815676396,0.8408245061551674
11235,6,0.16122500000000003,865,4525,0.2254335260115607,0.0943646408839779,0.1283236994219653,0.06453038674033149,0.09710982658959538,0.4307692307692308
11835,722,27.33118611111111,208296,1082150,0.31659753427814263,0.16464630596497712,0.19415639282559435,0.11334010996627085,0.12244114145254828,0.3867406666060109
12935,126,3.933550000000001,28261,150212,0.22914971161671563,0.12459723590658536,0.13973320123137895,0.08884776182994701,0.08941651038533668,0.39021000617665225
12936,294,9.523225,53926,282442,0.2121611096688054,0.11015004850553388,0.13435077699069095,0.07744244836107944,0.07781033267811444,0.36675115811554926
12937,897,22.94823888888889,148544,794183,0.1715787914691943,0.09060883952439173,0.0874084446359328,0.057498082935545085,0.08417034683326151,0.4905638168478047
12938,560,17.257966666666665,98863,519327,0.2591869556861515,0.13167811417469147,0.1134903856852412,0.06504187149907477,0.14569657000091032,0.5621292538245395
12939,39,1.2478222222222222,8815,47267,0.22370958593306864,0.12920219180400702,0.1233125354509359,0.07859606067658197,0.10039705048213274,0.4487829614604463
12941,140,3.8159722222222223,27212,138073,0.1704395119800088,0.09108225359049199,0.09334117301190652,0.05795484997066769,0.0770983389681023,0.4523501509271237
12942,370,13.625797222222223,96657,493459,0.19314690089698625,0.09134497496245889,0.09228509057802332,0.0500912943121921,0.10086181031896292,0.5222025818201296
12943,53,1.3002805555555559,6752,34303,0.2553317535545024,0.13395329854531673,0.13329383886255924,0.08235431303384544,0.12203791469194314,0.4779582366589327
12944,108,2.1768027777777776,16097,85373,0.22768217680313102,0.11030419453457183,0.10778405914145493,0.05896477809143406,0.11989811766167609,0.5266030013642564
12945,580,17.480291666666666,105613,560189,0.26032780055485594,0.1280710617309515,0.12612083739691138,0.06762003538091609,0.13420696315794456,0.5155306612351785
12946,42,2.413880555555556,13694,73805,0.20242441945377537,0.09101009416706185,0.09989776544472032,0.05675767224442788,0.10252665400905506,0.5064935064935064
12947,542,22.85201944444444,150557,800489,0.14404511248231566,0.06993600161901038,0.07546643463937246,0.0443304030411411,0.0685786778429432,0.476091667819431
12948,228,7.324669444444444,54981,297281,0.15165238900711156,0.0716527460550792,0.07302522689656427,0.04408959872982128,0.0786271621105473,0.5184696569920845
12950,36,1.1447694444444445,7514,40540,0.25645461804631353,0.12619634928465712,0.1396060686718126,0.08253576714356191,0.11684854937450093,0.455630513751946
12951,1238,34.25095833333334,220768,1168532,0.18453308450500072,0.09641584483779649,0.08561929265110886,0.05385646263859269,0.09891379185389186,0.5360219936670021
12952,470,17.786147222222223,125889,665428,0.19738023179149886,0.09534465036036957,0.10418702190024545,0.058055867802376815,0.0931932098912534,0.4721506761107534
12953,77,2.8901250000000003,18526,97924,0.23842167764223254,0.1340631510150729,0.1269027312965562,0.08626077366120664,0.11151894634567636,0.4677382839031017
12954,47,1.4933805555555555,8814,47657,0.2828454731109598,0.1428751285225675,0.15883821193555706,0.09587258954613173,0.12400726117540276,0.43842759727236263
12955,282,9.64498611111111,58191,306637,0.330772799917513,0.1748288693145315,0.12280249523122132,0.059996021354239704,0.20797030468629168,0.6287406483790523
12956,263,8.013175,57454,303222,0.17149371671250044,0.08206198758665269,0.08737424722386605,0.04853539650816893,0.08411946948863439,0.490510504414899
12957,21,0.700338888888889,4488,22905,0.26827094474153296,0.12704649639816634,0.13725490196078433,0.07714472822527832,0.13101604278074863,0.48837209302325574
12958,30,0.7947805555555555,6119,34023,0.27128615786893284,0.14769420686006526,0.15018793920575257,0.10548746436234312,0.12109821866318027,0.4463855421686747
12959,231,8.4736,57841,308810,0.20936705796926056,0.11453320812149866,0.09310005013744575,0.05770538518830349,0.1162670078318148,0.55532617671346
12960,106,2.8391722222222224,21335,114659,0.2539957815795641,0.13519217854682145,0.12730255448793062,0.08000244202373996,0.12669322709163347,0.49880051670049824
12961,785,28.37100555555556,200590,1047917,0.1584126825863702,0.0789928973382434,0.0801585323296276,0.047816764113951776,0.07825415025674261,0.49398917421953675
12962,61,1.8138416666666668,10277,53963,0.6928091855599883,0.5596241869429053,0.15053031040186826,0.08205622370883754,0.54227887515812,0.7827247191011235
12963,90,5.545694444444443,34279,187213,0.17062924822777795,0.06481387510482713,0.06779661016949153,0.03253513377810301,0.10283263805828642,0.6026671225850573
12964,292,12.024536111111109,69233,375541,0.1949214969739864,0.09388855011836257,0.0979879537214912,0.05778064179410504,0.09693354325249519,0.4972952945535383
12965,79,3.3477583333333336,20283,111480,0.1741852783118868,0.07813060638679584,0.08376472908346891,0.046537495514890566,0.09042054922841788,0.5191055759977357
12966,190,5.031552777777778,34947,181571,0.17463587718545226,0.08415991540499308,0.09351303402294904,0.053389583138276485,0.08112284316250322,0.4645256431263313
13830,65,2.729844444444445,16080,86513,0.21243781094527364,0.0990833747529273,0.1166044776119403,0.06807069457769352,0.09583333333333334,0.451112412177986
14470,110,3.6629388888888883,24476,131589,0.13605164242523288,0.0683339792839827,0.07909789181238765,0.04614367462325878,0.05695375061284523,0.4186186186186186
17630,30,1.1203472222222222,7999,41101,0.18552319039879986,0.08715116420525049,0.11188898612326541,0.06481594121797524,0.07363420427553445,0.396900269541779
18990,23,0.7748527777777778,6325,34414,0.20173913043478262,0.08659266577555647,0.0882213438735178,0.04405183936769919,0.11351778656126482,0.5626959247648903
21431,9,0.2958444444444444,1881,9987,0.15895800106326421,0.06949033743867027,0.0707070707070707,0.03915089616501452,0.08825093035619351,0.5551839464882943
22091,1,0.09482777777777777,696,3818,0.10201149425287356,0.03404924044002095,0.033045977011494254,0.012310110005238345,0.06896551724137931,0.676056338028169
22151,102,3.585966666666666,26437,139669,0.21401823202330067,0.11034660518798016,0.08393539357718349,0.04535007768366638,0.13008283844611718,0.6078119476846943
22811,4,0.26866944444444446,1262,6881,0.30031695721077656,0.1723586687981398,0.0768621236133122,0.0434529864845226,0.22345483359746438,0.7440633245382586
22911,2,0.1879,873,4758,0.6345933562428407,0.46027742749054223,0.15349369988545247,0.09205548549810845,0.4810996563573883,0.7581227436823105
23511,282,8.962825,55293,289348,0.19830719982637948,0.11569114008045675,0.09321252238077153,0.057432572542405684,0.10509467744560795,0.5299589603283174
23512,364,12.022705555555557,76744,414798,0.1707234441780465,0.07616237301047739,0.07304805587407484,0.04056432287523083,0.09767538830397166,0.572126392917112
23531,267,7.3210083333333325,46022,248606,0.254791186823693,0.12837582359235095,0.09630176871930815,0.05381205602439201,0.15848941810438485,0.6220365000852806
23532,11,0.8897583333333333,6182,32456,0.15755418958265932,0.06895489277791471,0.07683597541248786,0.04205693862459946,0.08071821417017146,0.5123203285420944
23533,77,2.5776749999999997,16404,87799,0.21281394781760546,0.11070741124614175,0.10052426237503048,0.05905534231597171,0.11228968544257498,0.5276425093096534
23534,107,4.759552777777778,33688,180931,0.1972215625742104,0.08231314700079036,0.09050700546188553,0.0440001989708784,0.10671455711232486,0.5410897049969898
23551,178,5.769980555555556,35033,182787,0.1579082579282391,0.07275681530962268,0.0738446607484372,0.04079611788584527,0.0840635971798019,0.5323571945046999
23552,48,1.4924722222222222,9742,52319,0.22787928556764525,0.11630573978860452,0.10737014986655717,0.06074275119937308,0.12050913570108808,0.5288288288288289
23553,157,6.820577777777778,43368,235873,0.1426166758900572,0.06456016585196271,0.07055893746541228,0.038346907021999124,0.07205773842464491,0.5052546483427648
23555,56,2.423455555555555,15288,82489,0.22049973835688122,0.1061838548170059,0.11106750392464679,0.06389942901477773,0.10943223443223443,0.49629190151290414
23556,111,3.1649444444444446,20115,105689,0.18622918220233656,0.09421037194031545,0.08282376336067611,0.049153648913321156,0.10340541884166045,0.5552589428723972
23557,61,2.6848666666666667,14338,79418,0.1740828567443158,0.08661764335541061,0.09624773329613615,0.053854289959455036,0.07783512344817967,0.44711538461538464
23558,129,4.5309333333333335,32144,168493,0.27961672473867594,0.16601876635824633,0.1133959681433549,0.06322517849406206,0.16622075659532104,0.5944592790387183
23560,200,8.385119444444445,51757,263942,0.268620669667871,0.12680058497700253,0.14183588693316845,0.08040023944654508,0.12678478273470256,0.4719844637847947
23564,594,18.48618888888889,127293,641161,0.2163041172727487,0.11381852608003294,0.11120800043992993,0.06949112625378025,0.10509611683281878,0.4858720127841941
23565,455,18.093208333333333,118773,632705,0.15071607183450783,0.0807975280739049,0.0740572352302291,0.04513003690503473,0.07665883660427873,0.5086308027484497
23566,155,6.801433333333334,50343,271658,0.13068351111375962,0.060384748470503354,0.06547086983294599,0.039586538957071024,0.06521264128081362,0.4990120079039368
23567,153,8.205211111111112,48650,257952,0.14908530318602262,0.07551017243518174,0.08265159301130524,0.04902462473638507,0.06643371017471737,0.44560871363573695
23568,424,17.154038888888888,107279,568896,0.15505364516820627,0.07473597986275171,0.07913011866255279,0.04918473675329058,0.07592352650565348,0.4896597330768306
23569,180,6.7279222222222215,46841,242842,0.17341645139941506,0.08484529035339851,0.08110416088469503,0.04890834369672462,0.09231229051472002,0.5323156469284748
23570,102,4.623155555555555,33827,178008,0.14284447334969108,0.06752505505370546,0.0707423064415999,0.04098692193609276,0.07210216690809118,0.5047599337748345
23571,42,1.794627777777778,10608,55682,0.22275641025641027,0.12210409108868216,0.12622549019607843,0.07955892388922811,0.09653092006033184,0.43334743969530265
23572,37,1.2207138888888889,7557,40243,0.16355696705041683,0.08272246104912656,0.08124917295222972,0.046070123996719926,0.08230779409818711,0.5032362459546925
23573,248,8.343644444444445,50082,269205,0.21572620901721176,0.10294756783863598,0.10716425062896849,0.05928938912724504,0.10856195838824327,0.5032395409107737
23591,531,17.008477777777777,107687,547520,0.16872045836544802,0.08192212156633548,0.08673284611884442,0.04940458796025716,0.0819876122466036,0.48593758599812875
23592,54,2.0075166666666666,14442,76971,0.2723307021188201,0.147847890764054,0.1569727184600471,0.10542931753517558,0.115357983658773,0.42359521993389265
23594,218,8.712794444444445,58313,305558,0.12005899199149418,0.06027988139731246,0.055939498911049,0.03533862638189804,0.06411949308044518,0.5340665619197257
