speaker_id,n_seg,sessions,hours,n_words,n_chars,wer_A,cer_A,wer_B,cer_B,gain_abs,gain_rel,wer_A_lo,wer_A_hi,wer_B_lo,wer_B_hi,gain_abs_lo,gain_abs_hi,reliable,S_share_A,D_share_A,I_share_A,S_share_B,D_share_B,I_share_B,runaway_A,runaway_B,first_date,last_date,speaker_name,gender,origin,nationality,religion,orientation,age_mean,wpm_median,hours_corpus,label
30830,308,78,0.909994,7045,36096,0.271682,0.252826,0.187651,0.218778,0.0840312,0.3093,0.249037,0.298748,0.168963,0.210366,0.0720514,0.0976895,True,0.596656,0.260711,0.142633,0.571104,0.196672,0.232224,0,2,2022-12-06,2026-01-06,אוהד טל,Male,Israel,Jewish,Jewish,Religious,41.8684,136.834,6.28312,mk
30831,280,280,0.922845,6048,30429,0.248843,0.252292,0.177083,0.241677,0.0717593,0.288372,0.229118,0.27261,0.157902,0.201999,0.0575117,0.0866335,True,0.637874,0.197342,0.164784,0.51634,0.211018,0.272642,4,5,2022-11-21,2025-07-07,אליהו דלל,Male,Israel,Jewish,Jewish,Unrecorded,69.1541,117.152,21.9558,mk
30832,261,250,0.960074,6071,31497,0.235052,0.17935,0.143469,0.147474,0.0915829,0.389629,0.216403,0.254278,0.128023,0.161015,0.0771654,0.10672,True,0.690259,0.15487,0.15487,0.605052,0.189437,0.205511,0,0,2023-01-04,2026-01-13,אליהו (אלי) רביבו,Male,Israel,Jewish,Jewish,Religious,50.9103,114.933,75.4952,mk
30833,306,79,0.946442,6967,35205,0.290082,0.282858,0.18645,0.243261,0.103631,0.357249,0.263419,0.320065,0.16614,0.210128,0.0850089,0.124301,True,0.591786,0.209302,0.198911,0.529638,0.160123,0.310239,2,5,2022-12-20,2025-03-23,אלמוג כהן,Male,Israel,Jewish,Jewish,Unrecorded,36.4438,131.906,3.63104,mk
30835,239,122,0.883178,7298,36819,0.310222,0.290774,0.196903,0.246585,0.113319,0.365283,0.283179,0.344547,0.175284,0.223593,0.095907,0.135331,True,0.613958,0.249558,0.136484,0.549756,0.191371,0.258873,3,3,2023-01-04,2026-01-20,בועז ביסמוט,Male,Israel,Jewish,Jewish,Secular,60.3073,141.398,10.0106,mk
30836,41,5,0.172333,1232,6313,0.178571,0.129732,0.112013,0.115634,0.0665584,0.372727,0.142851,0.216697,0.080872,0.150337,0.0402294,0.0913784,True,0.613636,0.272727,0.113636,0.507246,0.282609,0.210145,0,1,2022-12-21,2024-11-11,גדי איזנקוט,Male,Israel,Jewish,Jewish,Unrecorded,63.2216,119.563,0.172333,mk
30837,242,242,0.938834,6846,34811,0.226994,0.19198,0.15688,0.162793,0.0701139,0.30888,0.209297,0.248156,0.139606,0.176147,0.0591519,0.081826,True,0.667954,0.187259,0.144788,0.621043,0.208566,0.170391,1,1,2022-12-12,2024-12-10,דבורה ביטון,Female,Israel,Jewish,Jewish,Unrecorded,58.7049,125.517,13.9421,mk
30839,305,110,0.929067,7440,37254,0.216129,0.22819,0.162903,0.209776,0.0532258,0.246269,0.197505,0.234509,0.147319,0.17867,0.0436832,0.0643308,True,0.66791,0.205846,0.126244,0.624587,0.19967,0.175743,3,3,2023-01-10,2025-12-23,דן אילוז,Male,Americas,Jewish,Jewish,Religious,38.0873,142.857,3.1214,mk
30840,199,113,0.960705,6392,34076,0.255319,0.16472,0.141427,0.118999,0.113892,0.446078,0.234886,0.276394,0.125795,0.158364,0.0998717,0.13048,True,0.738358,0.130515,0.131127,0.659292,0.174779,0.165929,0,0,2023-01-30,2026-01-20,וליד אל-הואשלה,Male,Israel,Bedouin,Muslim,Unrecorded,42.7965,115.92,3.59975,mk
30842,285,206,0.912163,6309,31558,0.255032,0.256829,0.183389,0.232904,0.0716437,0.28092,0.234481,0.276277,0.166137,0.202287,0.0576513,0.0863201,True,0.671224,0.175886,0.15289,0.619706,0.178911,0.201383,3,3,2022-11-28,2026-01-28,חנוך דב מילביצקי,Male,Israel,Jewish,Jewish,Religious,52.0274,122.525,16.0542,mk
30843,219,109,0.952178,6225,32227,0.336707,0.271387,0.223133,0.23592,0.113574,0.337309,0.31564,0.360856,0.204873,0.2437,0.0979184,0.130056,True,0.730916,0.108779,0.160305,0.645788,0.12311,0.231102,0,0,2022-11-28,2025-12-29,יאסר חוג'יראת,Male,Israel,Bedouin,Muslim,Unrecorded,58.7915,114.46,7.24495,mk
30846,14,5,0.0594525,381,1879,0.335958,0.323044,0.215223,0.281533,0.120735,0.359375,0.276993,0.434305,0.158677,0.303406,0.0850427,0.165903,False,0.640625,0.1875,0.171875,0.573171,0.207317,0.219512,1,1,2022-11-21,2026-01-04,יצחק גולדקנופף,Male,Israel,Jewish,Jewish,Haredi,73.0798,124.26,0.403414,mk
30847,185,23,0.9659,6203,32347,0.217798,0.170433,0.115589,0.13046,0.102209,0.469282,0.199777,0.237945,0.102228,0.129824,0.0886439,0.116494,True,0.669874,0.173945,0.156181,0.64993,0.182706,0.167364,1,1,2022-11-20,2025-11-24,יצחק שמעון וסרלאוף,Male,Israel,Jewish,Jewish,Religious,31.8088,111.369,2.48728,mk
30849,275,270,0.940502,5763,29549,0.248655,0.246878,0.180635,0.224475,0.0680201,0.273552,0.220571,0.278974,0.153367,0.209722,0.0517231,0.0837365,True,0.591766,0.227495,0.18074,0.523535,0.236311,0.240154,0,1,2023-01-04,2026-01-20,לימור סון הר-מלך,Female,Israel,Jewish,Jewish,Religious,44.9393,111.111,23.4274,mk
30851,270,270,0.955294,6367,33098,0.22758,0.191734,0.160672,0.177594,0.0669075,0.293996,0.210023,0.246845,0.144854,0.176848,0.0536026,0.0810757,True,0.650104,0.218081,0.131815,0.560117,0.222874,0.217009,2,2,2022-12-12,2025-07-16,מטי צרפתי הרכבי,Female,Israel,Jewish,Jewish,Unrecorded,61.9581,118.287,20.3761,mk
30852,244,167,0.906944,6825,34554,0.32337,0.265671,0.216996,0.229583,0.106374,0.328953,0.299795,0.349232,0.196144,0.242475,0.093885,0.119012,True,0.70367,0.158586,0.137744,0.63133,0.159352,0.209318,3,4,2023-01-03,2026-01-13,משה סולומון,Male,Ethiopia,Jewish,Jewish,Religious,49.586,127.967,7.48553,mk
30853,347,217,0.934158,7663,38194,0.295707,0.240876,0.195224,0.210112,0.100483,0.339806,0.276575,0.316628,0.177976,0.215045,0.0849068,0.114591,True,0.656222,0.209179,0.134598,0.575535,0.173797,0.250668,1,2,2022-12-07,2026-01-14,משה סעדה,Male,Israel,Jewish,Jewish,Religious,51.9895,145.441,16.0563,mk
30854,384,338,0.915123,6744,33208,0.259935,0.304324,0.188909,0.281137,0.0710261,0.273246,0.236721,0.286512,0.168645,0.212859,0.0526527,0.0897825,True,0.588705,0.208785,0.20251,0.534537,0.179749,0.285714,9,9,2022-12-21,2026-01-19,נאור שירי,Male,Israel,Jewish,Jewish,Secular,39.2925,142.613,20.8626,mk
30857,223,16,0.985936,6942,36004,0.214636,0.148206,0.135264,0.115098,0.0793719,0.369799,0.195974,0.234194,0.120848,0.152588,0.066991,0.0928847,True,0.695973,0.173826,0.130201,0.632588,0.142705,0.224707,0,0,2025-01-28,2026-01-14,עמיחי אליהו,Male,Israel,Jewish,Jewish,Religious,45.9602,125.581,2.17715,mk
30859,266,266,0.971292,6558,33153,0.213632,0.189244,0.13373,0.155823,0.0799024,0.374019,0.192584,0.235705,0.115649,0.151965,0.0676402,0.0916527,True,0.627409,0.227695,0.144897,0.571266,0.267959,0.160775,2,2,2023-01-03,2025-11-11,צביקה פוגל,Male,Israel,Jewish,Jewish,Unrecorded,67.9556,120,59.9065,mk
30860,283,263,0.912614,8575,42966,0.256793,0.238887,0.16863,0.209352,0.0881633,0.343324,0.234233,0.282014,0.151344,0.188918,0.0738764,0.102776,True,0.635332,0.212988,0.15168,0.522822,0.184647,0.292531,2,3,2022-11-28,2026-01-19,טלי גוטליב,Female,Israel,Jewish,Jewish,Secular,48.8547,163.636,24.2601,mk
30861,400,326,0.895318,5846,28961,0.234006,0.226512,0.177728,0.215773,0.0562778,0.240497,0.216741,0.251031,0.159877,0.197458,0.0411498,0.0723108,True,0.621345,0.230263,0.148392,0.509143,0.21078,0.280077,3,6,2022-11-21,2026-01-21,שלום דנינו,Male,Israel,Jewish,Jewish,Unrecorded,68.0849,115.454,18.0913,mk
30863,236,196,0.975241,7115,36937,0.190021,0.155887,0.130007,0.136097,0.0600141,0.315828,0.172778,0.206928,0.114905,0.146156,0.0506063,0.071034,True,0.698964,0.182692,0.118343,0.632432,0.19027,0.177297,0,1,2022-12-20,2026-01-21,שרון ניר,Female,Israel,Jewish,Jewish,Secular,54.0814,127.236,8.66233,mk
30867,240,218,0.955473,6997,36361,0.254966,0.213966,0.178219,0.185336,0.0767472,0.301009,0.233116,0.276699,0.15928,0.198043,0.0637699,0.0910183,True,0.678251,0.206839,0.11491,0.627907,0.172414,0.199679,1,1,2023-01-08,2026-01-06,יצחק קרויזר,Male,Israel,Jewish,Jewish,Unrecorded,39.4598,128.557,19.5915,mk
30868,306,257,0.934956,7506,38557,0.272582,0.252743,0.179456,0.218689,0.0931255,0.341642,0.248344,0.297475,0.16129,0.197672,0.0751714,0.113319,True,0.613392,0.260508,0.1261,0.567929,0.203415,0.228656,2,2,2023-01-04,2025-12-31,יונתן מישרקי,Male,Israel,Jewish,Jewish,Haredi,39.9252,143.536,29.7231,mk
30870,220,45,0.942921,6070,30658,0.299506,0.261563,0.189621,0.215278,0.109885,0.366887,0.276939,0.323171,0.173198,0.208,0.0937171,0.127083,True,0.70132,0.167217,0.131463,0.665508,0.142485,0.192007,0,1,2023-07-10,2025-06-03,משה רוט,Male,Americas,Jewish,Jewish,Haredi,60.1993,112.8,2.06582,mk
30871,282,213,0.959601,7556,38537,0.186342,0.174845,0.140418,0.159146,0.0459238,0.246449,0.169129,0.204167,0.124488,0.157318,0.0354804,0.0566673,True,0.682528,0.238636,0.0788352,0.628652,0.226202,0.145146,1,0,2023-02-06,2026-01-18,שלי טל מירון,Female,Israel,Jewish,Jewish,Secular,45.8099,139.341,13.0268,mk
30872,318,95,0.940176,6156,30492,0.284438,0.247311,0.179012,0.214712,0.105426,0.370645,0.264293,0.306166,0.161356,0.198358,0.0867071,0.122845,True,0.680183,0.179897,0.13992,0.593466,0.155172,0.251361,0,3,2023-02-08,2025-07-15,סימון מושיאשוילי,Male,Israel,Jewish,Jewish,Haredi,47.066,118.466,1.44166,mk
30873,338,204,0.89354,6188,30920,0.334357,0.277846,0.218811,0.234282,0.115546,0.345578,0.312191,0.359796,0.200932,0.238786,0.100028,0.133628,True,0.650556,0.229096,0.120348,0.597489,0.176514,0.225997,2,3,2023-02-08,2025-07-14,ארז מלול,Male,Israel,Jewish,Jewish,Haredi,50.3554,126.973,7.80528,mk
30874,263,86,0.911412,8309,42200,0.284992,0.241185,0.196534,0.219858,0.0884583,0.310389,0.265721,0.306007,0.18051,0.214571,0.0743549,0.102745,True,0.703125,0.164274,0.132601,0.626454,0.174525,0.19902,0,0,2023-02-12,2026-01-25,צבי ידידיה סוכות,Male,Israel,Jewish,Jewish,Religious,34.6022,159.292,6.15341,mk
30875,199,140,0.875661,6018,30264,0.303257,0.260012,0.213692,0.22502,0.0895646,0.295342,0.281288,0.326874,0.196802,0.233425,0.0745426,0.105638,True,0.747945,0.13589,0.116164,0.706843,0.158631,0.134526,1,1,2023-02-21,2025-12-30,צגה מלקו,Female,Ethiopia,Jewish,Jewish,Unrecorded,58.7357,118.532,7.01322,mk
30876,241,48,0.941478,6161,31008,0.280312,0.257901,0.199318,0.230682,0.0809933,0.28894,0.260197,0.301531,0.181554,0.217906,0.064148,0.0964399,True,0.670527,0.167921,0.161552,0.59772,0.178339,0.223941,1,1,2023-07-18,2026-01-28,אושר שקלים,Male,Israel,Jewish,Jewish,Unrecorded,50.6485,118.91,1.66315,mk
30877,338,102,0.966106,6992,34704,0.229977,0.233086,0.178919,0.221415,0.0510584,0.222015,0.209746,0.252451,0.158704,0.199275,0.0354721,0.0674621,True,0.623756,0.231343,0.1449,0.571543,0.191847,0.236611,3,2,2023-06-07,2025-11-18,משה פסל,Male,Israel,Jewish,Jewish,Unrecorded,35.1322,131.061,6.23015,mk
30879,280,168,0.890591,7084,35033,0.310982,0.298005,0.205251,0.253647,0.105731,0.339991,0.288964,0.334026,0.186329,0.224549,0.090773,0.121521,True,0.642306,0.179755,0.177939,0.590096,0.150619,0.259285,1,1,2023-04-20,2026-01-21,ששון גואטה,Male,Israel,Jewish,Jewish,Unrecorded,44.3797,141.269,4.87972,former_mk
30880,285,88,0.965806,6815,35024,0.250917,0.23364,0.160675,0.198407,0.0902421,0.359649,0.229909,0.274494,0.142232,0.181371,0.0732046,0.107377,True,0.592398,0.22807,0.179532,0.526027,0.173516,0.300457,5,5,2023-05-02,2026-01-25,אביחי אברהם בוארון,Male,Israel,Jewish,Jewish,Religious,51.6551,130.769,7.35398,mk
30881,254,120,0.961814,7368,37310,0.218512,0.194881,0.134093,0.16454,0.0844191,0.386335,0.201183,0.237942,0.120549,0.147986,0.0698402,0.0993599,True,0.657143,0.189441,0.153416,0.573887,0.165992,0.260121,1,3,2023-09-06,2026-01-06,ירון לוי,Male,Israel,Jewish,Jewish,Secular,43.2567,136.364,6.4144,former_mk
30893,24,7,0.110941,691,3395,0.447178,0.437113,0.342981,0.424153,0.104197,0.23301,0.368266,0.532964,0.252396,0.449844,0.0564223,0.1578,True,0.676375,0.197411,0.126214,0.561181,0.257384,0.181435,0,0,2025-03-05,2025-12-22,עפיף עבד,Male,Unknown,Unknown,Unknown,Unrecorded,,106.675,0.110941,mk
30894,63,8,0.283197,1896,9609,0.241034,0.182641,0.128692,0.151421,0.112342,0.466083,0.211992,0.273177,0.105115,0.152191,0.0882581,0.13681,True,0.700219,0.185996,0.113786,0.602459,0.217213,0.180328,0,0,2025-07-08,2026-01-20,סמיר בן סעיד,Male,Unknown,Unknown,Unknown,Unrecorded,,114.303,0.283197,mk
30895,251,51,0.952479,8207,41538,0.227001,0.188334,0.149994,0.157952,0.0770074,0.339238,0.207149,0.252764,0.130562,0.178533,0.0655585,0.0883377,True,0.652174,0.22759,0.120236,0.577579,0.261576,0.160845,1,2,2025-09-03,2026-01-14,עדי עזוז,Female,Unknown,Unknown,Unknown,Unrecorded,,149.798,2.93227,mk
