speaker_id,n_seg,sessions,hours,n_words,n_chars,wer_A,cer_A,wer_B,cer_B,gain_abs,gain_rel,wer_A_lo,wer_A_hi,wer_B_lo,wer_B_hi,gain_abs_lo,gain_abs_hi,reliable,S_share_A,D_share_A,I_share_A,S_share_B,D_share_B,I_share_B,runaway_A,runaway_B,first_date,last_date,speaker_name,gender,origin,nationality,religion,orientation,age_mean,wpm_median,hours_corpus,label
30818,239,127,0.980251,6180,31536,0.319094,0.198757,0.268123,0.178431,0.0509709,0.159736,0.291679,0.347393,0.238304,0.299105,0.0363452,0.0650986,True,0.449797,0.130832,0.419371,0.378998,0.0911285,0.529873,1,1,2021-07-04,2022-07-27,גבי לסקי,Female,Americas,Jewish,Jewish,Secular,54.876,111.406,7.65166,former_mk
30820,271,271,0.971152,7445,38065,0.3045,0.185866,0.235729,0.161067,0.068771,0.225849,0.273798,0.335844,0.206079,0.265728,0.0565603,0.0814854,True,0.493163,0.135862,0.370975,0.380627,0.0991453,0.520228,2,3,2021-07-26,2024-06-18,סימון דוידסון,Male,FSU,Jewish,Jewish,Secular,53.5512,131.905,28.9082,former_mk
30821,187,61,0.994932,5025,26124,0.269055,0.147527,0.191244,0.11878,0.0778109,0.289201,0.241282,0.299347,0.163424,0.221999,0.0648298,0.0915453,True,0.529586,0.102071,0.368343,0.420395,0.111342,0.468262,3,4,2021-08-02,2022-06-22,עלי סלאלחה,Male,Israel,Druze,Druze,Unrecorded,69.7437,86.5007,3.18341,mk
30823,248,57,0.966721,7816,39944,0.245522,0.15384,0.196904,0.136441,0.0486182,0.19802,0.216497,0.277344,0.168289,0.228638,0.0376742,0.0600325,True,0.457009,0.137572,0.405419,0.357375,0.101365,0.541261,2,2,2021-08-15,2022-02-22,שרון רופא אופיר,Female,Israel,Jewish,Jewish,Secular,50.9906,141.709,3.91779,former_mk
30830,308,78,0.909994,7045,36096,0.382115,0.252826,0.310291,0.218778,0.071824,0.187964,0.348222,0.420956,0.278232,0.348798,0.05821,0.0861204,True,0.42422,0.185364,0.390416,0.34538,0.118939,0.535682,0,2,2022-12-06,2026-01-06,אוהד טל,Male,Israel,Jewish,Jewish,Religious,41.8684,136.834,6.28312,mk
30831,280,280,0.922845,6048,30429,0.382937,0.252292,0.328042,0.241677,0.0548942,0.143351,0.350532,0.4239,0.294419,0.370124,0.0391449,0.0709974,True,0.414508,0.128238,0.457254,0.27873,0.113911,0.607359,4,5,2022-11-21,2025-07-07,אליהו דלל,Male,Israel,Jewish,Jewish,Unrecorded,69.1541,117.152,21.9558,mk
30832,261,250,0.960074,6071,31497,0.311316,0.17935,0.225004,0.147474,0.086312,0.277249,0.287654,0.339717,0.200611,0.252456,0.0716316,0.101741,True,0.521164,0.116931,0.361905,0.385798,0.120791,0.493411,0,0,2023-01-04,2026-01-13,אליהו (אלי) רביבו,Male,Israel,Jewish,Jewish,Religious,50.9103,114.933,75.4952,mk
30833,306,79,0.946442,6967,35205,0.424429,0.282858,0.327544,0.243261,0.0968853,0.228272,0.385403,0.467761,0.288871,0.370461,0.0760769,0.118653,True,0.404464,0.14305,0.452486,0.30149,0.0911481,0.607362,2,5,2022-12-20,2025-03-23,אלמוג כהן,Male,Israel,Jewish,Jewish,Unrecorded,36.4438,131.906,3.63104,mk
30835,239,122,0.883178,7298,36819,0.439161,0.290774,0.337901,0.246585,0.101261,0.230577,0.400478,0.481668,0.299306,0.380282,0.0825706,0.125165,True,0.433697,0.176287,0.390016,0.320357,0.111517,0.568127,3,3,2023-01-04,2026-01-20,בועז ביסמוט,Male,Israel,Jewish,Jewish,Secular,60.3073,141.398,10.0106,mk
30836,41,5,0.172333,1232,6313,0.228896,0.129732,0.168831,0.115634,0.0600649,0.262411,0.173567,0.299197,0.115077,0.24341,0.0333242,0.0844187,True,0.478723,0.212766,0.308511,0.336538,0.1875,0.475962,0,1,2022-12-21,2024-11-11,גדי איזנקוט,Male,Israel,Jewish,Jewish,Unrecorded,63.2216,119.563,0.172333,mk
30837,242,242,0.938834,6846,34811,0.313322,0.19198,0.244814,0.162793,0.0685072,0.218648,0.283332,0.346645,0.217161,0.277837,0.0567416,0.080276,True,0.483916,0.135664,0.38042,0.397971,0.133652,0.468377,1,1,2022-12-12,2024-12-10,דבורה ביטון,Female,Israel,Jewish,Jewish,Unrecorded,58.7049,125.517,13.9421,mk
30839,305,110,0.929067,7440,37254,0.345027,0.22819,0.296102,0.209776,0.0489247,0.1418,0.30644,0.387673,0.260081,0.33645,0.0380555,0.0610463,True,0.418387,0.128944,0.452668,0.343622,0.10985,0.546527,3,3,2023-01-10,2025-12-23,דן אילוז,Male,Americas,Jewish,Jewish,Religious,38.0873,142.857,3.1214,mk
30840,199,113,0.960705,6392,34076,0.310544,0.16472,0.199625,0.118999,0.11092,0.357179,0.285123,0.337543,0.177155,0.22313,0.0966099,0.128983,True,0.607053,0.107305,0.285642,0.467085,0.123824,0.409091,0,0,2023-01-30,2026-01-20,וליד אל-הואשלה,Male,Israel,Bedouin,Muslim,Unrecorded,42.7965,115.92,3.59975,mk
30842,285,206,0.912163,6309,31558,0.392772,0.256829,0.327469,0.232904,0.0653035,0.166263,0.356869,0.431092,0.293481,0.365001,0.050848,0.0811698,True,0.435835,0.114205,0.44996,0.347047,0.100194,0.552759,3,3,2022-11-28,2026-01-28,חנוך דב מילביצקי,Male,Israel,Jewish,Jewish,Religious,52.0274,122.525,16.0542,mk
30843,219,109,0.952178,6225,32227,0.464418,0.271387,0.361124,0.23592,0.103293,0.222414,0.431055,0.503234,0.328162,0.397775,0.0866561,0.119879,True,0.52992,0.0788654,0.391214,0.399021,0.0760676,0.524911,0,0,2022-11-28,2025-12-29,יאסר חוג'יראת,Male,Israel,Bedouin,Muslim,Unrecorded,58.7915,114.46,7.24495,mk
30846,14,5,0.0594525,381,1879,0.493438,0.323044,0.385827,0.281533,0.107612,0.218085,0.355065,0.749421,0.231503,0.673065,0.0607717,0.153413,False,0.43617,0.12766,0.43617,0.319728,0.115646,0.564626,1,1,2022-11-21,2026-01-04,יצחק גולדקנופף,Male,Israel,Jewish,Jewish,Haredi,73.0798,124.26,0.403414,mk
30847,185,23,0.9659,6203,32347,0.295825,0.170433,0.199903,0.13046,0.0959213,0.324251,0.267284,0.327699,0.172302,0.230398,0.0825482,0.110497,True,0.493188,0.128065,0.378747,0.375806,0.105645,0.518548,1,1,2022-11-20,2025-11-24,יצחק שמעון וסרלאוף,Male,Israel,Jewish,Jewish,Religious,31.8088,111.369,2.48728,mk
30849,275,270,0.940502,5763,29549,0.368905,0.246878,0.308693,0.224475,0.0602117,0.163217,0.32543,0.409622,0.266815,0.351066,0.0435863,0.0763128,True,0.398871,0.15334,0.447789,0.306352,0.13828,0.555368,0,1,2023-01-04,2026-01-20,לימור סון הר-מלך,Female,Israel,Jewish,Jewish,Religious,44.9393,111.111,23.4274,mk
30851,270,270,0.955294,6367,33098,0.317575,0.191734,0.260719,0.177594,0.0568557,0.179031,0.291644,0.343813,0.236111,0.287138,0.0432729,0.0708159,True,0.465875,0.156281,0.377844,0.345181,0.137349,0.51747,2,2,2022-12-12,2025-07-16,מטי צרפתי הרכבי,Female,Israel,Jewish,Jewish,Unrecorded,61.9581,118.287,20.3761,mk
30852,244,167,0.906944,6825,34554,0.435604,0.265671,0.34022,0.229583,0.0953846,0.218971,0.4008,0.476966,0.305546,0.381101,0.0826635,0.108806,True,0.522368,0.117726,0.359906,0.40267,0.101637,0.495693,3,4,2023-01-03,2026-01-13,משה סולומון,Male,Ethiopia,Jewish,Jewish,Religious,49.586,127.967,7.48553,mk
30853,347,217,0.934158,7663,38194,0.389012,0.240876,0.302623,0.210112,0.0863891,0.222073,0.362442,0.420755,0.275444,0.334425,0.0690803,0.102433,True,0.498826,0.159007,0.342167,0.371281,0.112117,0.516602,1,2,2022-12-07,2026-01-14,משה סעדה,Male,Israel,Jewish,Jewish,Religious,51.9895,145.441,16.0563,mk
30854,384,338,0.915123,6744,33208,0.431791,0.304324,0.368624,0.281137,0.0631673,0.146291,0.386689,0.484896,0.324796,0.418901,0.0431449,0.0826,True,0.354396,0.125687,0.519918,0.273934,0.0921158,0.63395,9,9,2022-12-21,2026-01-19,נאור שירי,Male,Israel,Jewish,Jewish,Secular,39.2925,142.613,20.8626,mk
30857,223,16,0.985936,6942,36004,0.270095,0.148206,0.191731,0.115098,0.0783636,0.290133,0.247543,0.295704,0.169195,0.219021,0.0659728,0.0916715,True,0.553067,0.138133,0.3088,0.446281,0.100676,0.453043,0,0,2025-01-28,2026-01-14,עמיחי אליהו,Male,Israel,Jewish,Jewish,Religious,45.9602,125.581,2.17715,mk
30859,266,266,0.971292,6558,33153,0.294907,0.189244,0.218207,0.155823,0.0767002,0.260083,0.264754,0.326066,0.188659,0.250525,0.0643096,0.0891083,True,0.454498,0.164943,0.380558,0.350105,0.164221,0.485674,2,2,2023-01-03,2025-11-11,צביקה פוגל,Male,Israel,Jewish,Jewish,Unrecorded,67.9556,120,59.9065,mk
30860,283,263,0.912614,8575,42966,0.370029,0.238887,0.289329,0.209352,0.0806997,0.21809,0.336503,0.411703,0.255794,0.329251,0.0656461,0.0967395,True,0.440908,0.14781,0.411283,0.304716,0.107618,0.587666,2,3,2022-11-28,2026-01-19,טלי גוטליב,Female,Israel,Jewish,Jewish,Secular,48.8547,163.636,24.2601,mk
30861,400,326,0.895318,5846,28961,0.342285,0.226512,0.2961,0.215773,0.0461854,0.134933,0.314426,0.3721,0.264146,0.330155,0.0298688,0.0634492,True,0.424788,0.157421,0.417791,0.305604,0.126516,0.56788,3,6,2022-11-21,2026-01-21,שלום דנינו,Male,Israel,Jewish,Jewish,Unrecorded,68.0849,115.454,18.0913,mk
30863,236,196,0.975241,7115,36937,0.263387,0.155887,0.208573,0.136097,0.0548138,0.208111,0.236925,0.288002,0.18388,0.233139,0.0448181,0.06579,True,0.504269,0.131804,0.363927,0.394205,0.118598,0.487197,0,1,2022-12-20,2026-01-21,שרון ניר,Female,Israel,Jewish,Jewish,Secular,54.0814,127.236,8.66233,mk
30867,240,218,0.955473,6997,36361,0.355152,0.213966,0.28355,0.185336,0.0716021,0.20161,0.323824,0.386915,0.252582,0.316836,0.0572829,0.0856226,True,0.486922,0.148491,0.364588,0.394657,0.108367,0.496976,1,1,2023-01-08,2026-01-06,יצחק קרויזר,Male,Israel,Jewish,Jewish,Unrecorded,39.4598,128.557,19.5915,mk
30868,306,257,0.934956,7506,38557,0.38729,0.252743,0.306422,0.218689,0.0808686,0.208806,0.355426,0.418536,0.275895,0.339182,0.0643072,0.0993765,True,0.431717,0.183351,0.384933,0.332609,0.11913,0.548261,2,2,2023-01-04,2025-12-31,יונתן מישרקי,Male,Israel,Jewish,Jewish,Haredi,39.9252,143.536,29.7231,mk
30870,220,45,0.942921,6070,30658,0.424053,0.261563,0.320428,0.215278,0.103624,0.244367,0.387892,0.460883,0.284414,0.359006,0.0876142,0.120755,True,0.495338,0.118104,0.386558,0.39383,0.0843188,0.521851,0,1,2023-07-10,2025-06-03,משה רוט,Male,Americas,Jewish,Jewish,Haredi,60.1993,112.8,2.06582,mk
30871,282,213,0.959601,7556,38537,0.272896,0.174845,0.233325,0.159146,0.0395712,0.145005,0.246059,0.303097,0.207427,0.263991,0.0289097,0.0495937,True,0.466052,0.162949,0.370999,0.378332,0.136132,0.485536,1,0,2023-02-06,2026-01-18,שלי טל מירון,Female,Israel,Jewish,Jewish,Secular,45.8099,139.341,13.0268,mk
30872,318,95,0.940176,6156,30492,0.391488,0.247311,0.301332,0.214712,0.0901559,0.23029,0.363324,0.418863,0.270908,0.333276,0.0700501,0.109442,True,0.494191,0.130705,0.375104,0.352561,0.0921833,0.555256,0,3,2023-02-08,2025-07-15,סימון מושיאשוילי,Male,Israel,Jewish,Jewish,Haredi,47.066,118.466,1.44166,mk
30873,338,204,0.89354,6188,30920,0.443277,0.277846,0.33969,0.234282,0.103588,0.233686,0.410951,0.478657,0.307445,0.37497,0.0858088,0.121749,True,0.490704,0.172803,0.336493,0.384872,0.113701,0.501427,2,3,2023-02-08,2025-07-14,ארז מלול,Male,Israel,Jewish,Jewish,Haredi,50.3554,126.973,7.80528,mk
30874,263,86,0.911412,8309,42200,0.392947,0.241185,0.321338,0.219858,0.0716091,0.182236,0.362702,0.424428,0.292339,0.352085,0.0569859,0.0863066,True,0.509954,0.119142,0.370904,0.383146,0.106742,0.510112,0,0,2023-02-12,2026-01-25,צבי ידידיה סוכות,Male,Israel,Jewish,Jewish,Religious,34.6022,159.292,6.15341,mk
30875,199,140,0.875661,6018,30264,0.430376,0.260012,0.3443,0.22502,0.0860751,0.2,0.39672,0.466834,0.315233,0.377715,0.0710357,0.10285,True,0.527027,0.0957529,0.37722,0.438707,0.0984556,0.462838,1,1,2023-02-21,2025-12-30,צגה מלקו,Female,Ethiopia,Jewish,Jewish,Unrecorded,58.7357,118.532,7.01322,mk
30876,241,48,0.941478,6161,31008,0.406103,0.257901,0.333063,0.230682,0.0730401,0.179856,0.375988,0.438287,0.302644,0.365846,0.0560853,0.0893613,True,0.46283,0.115907,0.421263,0.3577,0.106725,0.535575,1,1,2023-07-18,2026-01-28,אושר שקלים,Male,Israel,Jewish,Jewish,Unrecorded,50.6485,118.91,1.66315,mk
30877,338,102,0.966106,6992,34704,0.343106,0.233086,0.302775,0.221415,0.0403318,0.117549,0.308456,0.384415,0.266394,0.34386,0.0230422,0.0577818,True,0.418091,0.155065,0.426845,0.337742,0.113368,0.54889,3,2,2023-06-07,2025-11-18,משה פסל,Male,Israel,Jewish,Jewish,Unrecorded,35.1322,131.061,6.23015,mk
30879,280,168,0.890591,7084,35033,0.451863,0.298005,0.357284,0.253647,0.0945793,0.20931,0.41482,0.490082,0.320523,0.394265,0.0776953,0.111504,True,0.442049,0.123711,0.434239,0.338996,0.0865271,0.574476,1,1,2023-04-20,2026-01-21,ששון גואטה,Male,Israel,Jewish,Jewish,Unrecorded,44.3797,141.269,4.87972,former_mk
30880,285,88,0.965806,6815,35024,0.3573,0.23364,0.272781,0.198407,0.0845194,0.23655,0.323542,0.39697,0.238618,0.312066,0.0665092,0.102578,True,0.416016,0.160164,0.423819,0.309844,0.102205,0.587951,5,5,2023-05-02,2026-01-25,אביחי אברהם בוארון,Male,Israel,Jewish,Jewish,Religious,51.6551,130.769,7.35398,mk
30881,254,120,0.961814,7368,37310,0.311618,0.194881,0.232628,0.16454,0.0789902,0.253484,0.281822,0.345283,0.204779,0.263403,0.0641983,0.0945979,True,0.460801,0.13284,0.406359,0.330805,0.0956826,0.573512,1,3,2023-09-06,2026-01-06,ירון לוי,Male,Israel,Jewish,Jewish,Secular,43.2567,136.364,6.4144,former_mk
30893,24,7,0.110941,691,3395,0.635311,0.437113,0.545586,0.424153,0.089725,0.14123,0.517292,0.775025,0.416735,0.698574,0.039418,0.148014,True,0.476082,0.138952,0.384966,0.352785,0.161804,0.485411,0,0,2025-03-05,2025-12-22,עפיף עבד,Male,Unknown,Unknown,Unknown,Unrecorded,,106.675,0.110941,mk
30894,63,8,0.283197,1896,9609,0.321203,0.182641,0.223101,0.151421,0.0981013,0.305419,0.277772,0.366615,0.180955,0.263963,0.0733501,0.121012,True,0.525452,0.139573,0.334975,0.347518,0.125296,0.527187,0,0,2025-07-08,2026-01-20,סמיר בן סעיד,Male,Unknown,Unknown,Unknown,Unrecorded,,114.303,0.283197,mk
30895,251,51,0.952479,8207,41538,0.30937,0.188334,0.235165,0.157952,0.0742049,0.239858,0.281936,0.340947,0.206371,0.267831,0.0621919,0.0856329,True,0.478535,0.166995,0.35447,0.368394,0.166839,0.464767,1,2,2025-09-03,2026-01-14,עדי עזוז,Female,Unknown,Unknown,Unknown,Unrecorded,,149.798,2.93227,mk
